,ts_code,name,industry_detail,industry
1114,002664.SZ,长鹰信质,国防军工-航空装备Ⅱ-航空装备Ⅲ,国防军工
1115,002665.SZ,首航高科,电气设备-电源设备-火电设备,电气设备
1116,002666.SZ,德联集团,化工-化学制品-其他化学制品,化工
1117,002667.SZ,鞍重股份,机械设备-专用设备-冶金矿采化工设备,机械设备
1118,002668.SZ,奥马电器,家用电器-白色家电-冰箱,家用电器
1119,002669.SZ,康达新材,化工-化学制品-其他化学制品,化工
1120,002670.SZ,国盛金控,非银金融-证券Ⅱ-证券Ⅲ,非银金融
1121,002671.SZ,龙泉股份,建筑材料-其他建材Ⅱ-管材,建筑材料
1122,002672.SZ,东江环保,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
1123,002673.SZ,西部证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
1124,002674.SZ,兴业科技,纺织服装-纺织制造-辅料,纺织服装
1125,002675.SZ,东诚药业,医药生物-化学制药-化学制剂,医药生物
1126,002676.SZ,顺威股份,家用电器-白色家电-家电零部件,家用电器
1127,002677.SZ,浙江美大,家用电器-白色家电-小家电,家用电器
1128,002678.SZ,珠江钢琴,轻工制造-家用轻工-文娱用品,轻工制造
1129,002679.SZ,福建金森,农林牧渔-林业Ⅱ-林业Ⅲ,农林牧渔
1130,002681.SZ,*ST奋达,电子-电子制造-电子零部件制造,电子
1131,002682.SZ,龙洲股份,交通运输-物流Ⅱ-物流Ⅲ,交通运输
1132,002683.SZ,宏大爆破,化工-化学制品-民爆用品,化工
1133,002684.SZ,*ST猛狮,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1134,002685.SZ,华东重机,机械设备-通用机械-机床工具,机械设备
1135,002686.SZ,亿利达,机械设备-通用机械-其它通用机械,机械设备
1136,002687.SZ,乔治白,纺织服装-服装家纺-男装,纺织服装
1137,002688.SZ,金河生物,农林牧渔-动物保健Ⅱ-动物保健Ⅲ,农林牧渔
1138,002689.SZ,远大智能,机械设备-专用设备-楼宇设备,机械设备
1139,002690.SZ,美亚光电,机械设备-专用设备-其它专用机械,机械设备
1140,002691.SZ,冀凯股份,机械设备-专用设备-冶金矿采化工设备,机械设备
1141,002692.SZ,ST远程,电气设备-高低压设备-线缆部件及其他,电气设备
1142,002693.SZ,双成药业,医药生物-生物制品Ⅱ-生物制品Ⅲ,医药生物
1143,002694.SZ,顾地科技,建筑材料-其他建材Ⅱ-管材,建筑材料
1144,002695.SZ,煌上煌,食品饮料-食品加工-肉制品,食品饮料
1145,002696.SZ,百洋股份,农林牧渔-渔业-水产养殖,农林牧渔
1146,002697.SZ,红旗连锁,商业贸易-一般零售-超市,商业贸易
1147,002698.SZ,博实股份,机械设备-专用设备-冶金矿采化工设备,机械设备
1148,002699.SZ,美盛文化,传媒-文化传媒-影视动漫,传媒
1149,002700.SZ,ST浩源,公用事业-燃气Ⅱ-燃气Ⅲ,公用事业
1150,002701.SZ,奥瑞金,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1151,002702.SZ,海欣食品,食品饮料-食品加工-食品综合,食品饮料
1152,002703.SZ,浙江世宝,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1153,002705.SZ,新宝股份,家用电器-白色家电-小家电,家用电器
1154,002706.SZ,良信电器,电气设备-高低压设备-低压设备,电气设备
1155,002707.SZ,众信旅游,休闲服务-旅游综合Ⅱ-旅游综合Ⅲ,休闲服务
1156,002708.SZ,光洋股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1157,002709.SZ,天赐材料,化工-化学制品-其他化学制品,化工
1158,002711.SZ,*ST欧浦,交通运输-物流Ⅱ-物流Ⅲ,交通运输
1159,002712.SZ,思美传媒,传媒-营销传播-营销服务,传媒
1160,002713.SZ,东易日盛,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
1161,002714.SZ,牧原股份,农林牧渔-畜禽养殖Ⅱ-畜禽养殖Ⅲ,农林牧渔
1162,002715.SZ,登云股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1163,002716.SZ,*ST金贵,有色金属-稀有金属-其他稀有小金属,有色金属
1164,002717.SZ,岭南股份,建筑装饰-园林工程Ⅱ-园林工程Ⅲ,建筑装饰
1165,002718.SZ,友邦吊顶,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
1166,002719.SZ,*ST麦趣,食品饮料-食品加工-食品综合,食品饮料
1167,002721.SZ,金一文化,轻工制造-家用轻工-珠宝首饰,轻工制造
1168,002722.SZ,金轮股份,机械设备-专用设备-纺织服装设备,机械设备
1169,002723.SZ,金莱特,家用电器-白色家电-小家电,家用电器
1170,002724.SZ,海洋王,电子-其他电子Ⅱ-其他电子Ⅲ,电子
1171,002725.SZ,跃岭股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1172,002726.SZ,龙大肉食,食品饮料-食品加工-肉制品,食品饮料
1173,002727.SZ,一心堂,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
1174,002728.SZ,特一药业,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1175,002729.SZ,好利来,电子-其他电子Ⅱ-其他电子Ⅲ,电子
1176,002730.SZ,电光科技,机械设备-专用设备-冶金矿采化工设备,机械设备
1177,002731.SZ,萃华珠宝,轻工制造-家用轻工-珠宝首饰,轻工制造
1178,002732.SZ,燕塘乳业,食品饮料-食品加工-乳品,食品饮料
1179,002733.SZ,雄韬股份,电气设备-电源设备-储能设备,电气设备
1180,002734.SZ,利民股份,化工-化学制品-农药,化工
1181,002735.SZ,王子新材,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1182,002736.SZ,国信证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
1183,002737.SZ,葵花药业,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1184,002738.SZ,中矿资源,有色金属-稀有金属-锂,有色金属
1185,002739.SZ,万达电影,传媒-文化传媒-影视动漫,传媒
1186,002740.SZ,爱迪尔,轻工制造-家用轻工-珠宝首饰,轻工制造
1187,002741.SZ,光华科技,化工-化学制品-其他化学制品,化工
1188,002742.SZ,三圣股份,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
1189,002743.SZ,富煌钢构,建筑装饰-专业工程-钢结构,建筑装饰
1190,002745.SZ,木林森,电子-光学光电子-LED,电子
1191,002746.SZ,仙坛股份,农林牧渔-畜禽养殖Ⅱ-畜禽养殖Ⅲ,农林牧渔
1192,002747.SZ,埃斯顿,机械设备-通用机械-其它通用机械,机械设备
1193,002748.SZ,世龙实业,化工-化学制品-其他化学制品,化工
1194,002749.SZ,国光股份,化工-化学制品-农药,化工
1195,002750.SZ,龙津药业,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1196,002751.SZ,易尚展示,轻工制造-其他轻工制造Ⅱ-其他轻工制造Ⅲ,轻工制造
1197,002752.SZ,昇兴股份,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1198,002753.SZ,永东股份,化工-橡胶-炭黑,化工
1199,002755.SZ,奥赛康,医药生物-化学制药-化学制剂,医药生物
1200,002756.SZ,永兴材料,钢铁-钢铁Ⅱ-特钢,钢铁
1201,002757.SZ,南兴股份,机械设备-专用设备-其它专用机械,机械设备
1202,002758.SZ,华通医药,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
1203,002759.SZ,天际股份,家用电器-白色家电-小家电,家用电器
1204,002760.SZ,凤形股份,机械设备-通用机械-磨具磨料,机械设备
1205,002761.SZ,多喜爱,纺织服装-服装家纺-家纺,纺织服装
1206,002762.SZ,金发拉比,纺织服装-服装家纺-其他服装,纺织服装
1207,002763.SZ,汇洁股份,纺织服装-服装家纺-其他服装,纺织服装
1208,002765.SZ,蓝黛传动,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1209,002766.SZ,*ST索菱,计算机-计算机应用-IT服务,计算机
1210,002767.SZ,先锋电子,电气设备-电气自动化设备-计量仪表,电气设备
1211,002768.SZ,国恩股份,化工-塑料-改性塑料,化工
1212,002769.SZ,普路通,交通运输-物流Ⅱ-物流Ⅲ,交通运输
1213,002770.SZ,ST科迪,食品饮料-食品加工-乳品,食品饮料
1214,002771.SZ,真视通,计算机-计算机应用-IT服务,计算机
1215,002772.SZ,众兴菌业,农林牧渔-种植业-粮食种植,农林牧渔
1216,002773.SZ,康弘药业,医药生物-化学制药-化学制剂,医药生物
1217,002774.SZ,快意电梯,机械设备-专用设备-楼宇设备,机械设备
1218,002775.SZ,文科园林,建筑装饰-园林工程Ⅱ-园林工程Ⅲ,建筑装饰
1219,002776.SZ,柏堡龙,纺织服装-服装家纺-休闲服装,纺织服装
1220,002777.SZ,久远银海,计算机-计算机应用-IT服务,计算机
1221,002778.SZ,高科石化,化工-石油化工-石油加工,化工
1222,002779.SZ,中坚科技,机械设备-专用设备-其它专用机械,机械设备
1223,002780.SZ,三夫户外,纺织服装-服装家纺-其他服装,纺织服装
1224,002781.SZ,奇信股份,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
1225,002782.SZ,可立克,电子-电子制造-电子零部件制造,电子
1226,002783.SZ,凯龙股份,化工-化学制品-民爆用品,化工
1227,002785.SZ,万里石,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
1228,002786.SZ,银宝山新,机械设备-专用设备-其它专用机械,机械设备
1229,002787.SZ,华源控股,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1230,002788.SZ,鹭燕医药,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
1231,002789.SZ,建艺集团,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
1232,002790.SZ,瑞尔特,轻工制造-家用轻工-其他家用轻工,轻工制造
1233,002791.SZ,坚朗五金,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
1234,002792.SZ,通宇通讯,通信-通信设备-通信传输设备,通信
1235,002793.SZ,罗欣药业,医药生物-化学制药-化学制剂,医药生物
1236,002795.SZ,永和智控,机械设备-通用机械-机械基础件,机械设备
1237,002796.SZ,世嘉科技,机械设备-专用设备-楼宇设备,机械设备
1238,002797.SZ,第一创业,非银金融-证券Ⅱ-证券Ⅲ,非银金融
1239,002798.SZ,帝欧家居,轻工制造-家用轻工-其他家用轻工,轻工制造
1240,002799.SZ,环球印务,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1241,002800.SZ,天顺股份,交通运输-物流Ⅱ-物流Ⅲ,交通运输
1242,002801.SZ,微光股份,电气设备-电机Ⅱ-电机Ⅲ,电气设备
1243,002802.SZ,洪汇新材,化工-化学制品-其他化学制品,化工
1244,002803.SZ,吉宏股份,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1245,002805.SZ,丰元股份,化工-化学原料-其他化学原料,化工
1246,002806.SZ,华锋股份,有色金属-工业金属-铝,有色金属
1247,002807.SZ,江阴银行,银行-银行Ⅱ-银行Ⅲ,银行
1248,002808.SZ,恒久科技,电子-光学光电子-光学元件,电子
1249,002809.SZ,红墙股份,化工-化学制品-其他化学制品,化工
1250,002810.SZ,山东赫达,化工-化学制品-其他化学制品,化工
1251,002811.SZ,郑中设计,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
1252,002812.SZ,恩捷股份,化工-化学制品-其他化学制品,化工
1253,002813.SZ,路畅科技,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1254,002815.SZ,崇达技术,电子-元件Ⅱ-印制电路板,电子
1255,002816.SZ,和科达,机械设备-专用设备-其它专用机械,机械设备
1256,002817.SZ,黄山胶囊,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1257,002818.SZ,富森美,商业贸易-商业物业经营-专业市场,商业贸易
1258,002819.SZ,东方中科,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,机械设备
1259,002820.SZ,桂发祥,食品饮料-食品加工-食品综合,食品饮料
1260,002821.SZ,凯莱英,医药生物-化学制药-化学原料药,医药生物
1261,002822.SZ,中装建设,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
1262,002823.SZ,凯中精密,电气设备-电机Ⅱ-电机Ⅲ,电气设备
1263,002824.SZ,和胜股份,有色金属-工业金属-铝,有色金属
1264,002825.SZ,纳尔股份,化工-塑料-其他塑料制品,化工
1265,002826.SZ,易明医药,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1266,002827.SZ,高争民爆,化工-化学制品-民爆用品,化工
1267,002828.SZ,贝肯能源,采掘-采掘服务-油气钻采服务,采掘
1268,002829.SZ,星网宇达,国防军工-航天装备Ⅱ-航天装备Ⅲ,国防军工
1269,002830.SZ,名雕股份,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
1270,002831.SZ,裕同科技,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1271,002832.SZ,比音勒芬,纺织服装-服装家纺-其他服装,纺织服装
1272,002833.SZ,弘亚数控,机械设备-专用设备-其它专用机械,机械设备
1273,002835.SZ,同为股份,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
1274,002836.SZ,新宏泽,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1275,002837.SZ,英维克,机械设备-专用设备-其它专用机械,机械设备
1276,002838.SZ,道恩股份,化工-塑料-改性塑料,化工
1277,002839.SZ,张家港行,银行-银行Ⅱ-银行Ⅲ,银行
1278,002840.SZ,华统股份,食品饮料-食品加工-肉制品,食品饮料
1279,002841.SZ,视源股份,电子-光学光电子-显示器件Ⅲ,电子
1280,002842.SZ,翔鹭钨业,有色金属-稀有金属-钨,有色金属
1281,002843.SZ,泰嘉股份,机械设备-金属制品Ⅱ-金属制品Ⅲ,机械设备
1282,002845.SZ,同兴达,电子-光学光电子-显示器件Ⅲ,电子
1283,002846.SZ,英联股份,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
1284,002847.SZ,盐津铺子,食品饮料-食品加工-食品综合,食品饮料
1285,002848.SZ,高斯贝尔,家用电器-视听器材-其它视听器材,家用电器
1286,002849.SZ,威星智能,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,机械设备
1287,002850.SZ,科达利,电子-电子制造-电子零部件制造,电子
1288,002851.SZ,麦格米特,电气设备-电源设备-其它电源设备,电气设备
1289,002852.SZ,道道全,农林牧渔-农产品加工-粮油加工,农林牧渔
1290,002853.SZ,皮阿诺,轻工制造-家用轻工-家具,轻工制造
1291,002855.SZ,捷荣技术,电子-电子制造-电子零部件制造,电子
1292,002856.SZ,美芝股份,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
1293,002857.SZ,三晖电气,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,机械设备
1294,002858.SZ,力盛赛车,传媒-文化传媒-其他文化传媒,传媒
1295,002859.SZ,洁美科技,电子-电子制造-电子零部件制造,电子
1296,002860.SZ,星帅尔,家用电器-白色家电-家电零部件,家用电器
1297,002861.SZ,瀛通通讯,电子-电子制造-电子零部件制造,电子
1298,002862.SZ,实丰文化,轻工制造-家用轻工-文娱用品,轻工制造
1299,002863.SZ,今飞凯达,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1300,002864.SZ,盘龙药业,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1301,002865.SZ,钧达股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1302,002866.SZ,传艺科技,电子-电子制造-电子零部件制造,电子
1303,002867.SZ,周大生,轻工制造-家用轻工-珠宝首饰,轻工制造
1304,002868.SZ,绿康生化,农林牧渔-动物保健Ⅱ-动物保健Ⅲ,农林牧渔
1305,002869.SZ,金溢科技,电子-其他电子Ⅱ-其他电子Ⅲ,电子
1306,002870.SZ,香山股份,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,机械设备
1307,002871.SZ,伟隆股份,机械设备-通用机械-机械基础件,机械设备
1308,002872.SZ,ST天圣,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
1309,002873.SZ,新天药业,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1310,002875.SZ,安奈儿,纺织服装-服装家纺-其他服装,纺织服装
1311,002876.SZ,三利谱,电子-光学光电子-显示器件Ⅲ,电子
1312,002877.SZ,智能自控,机械设备-通用机械-机械基础件,机械设备
1313,002878.SZ,元隆雅图,传媒-营销传播-营销服务,传媒
1314,002879.SZ,长缆科技,电气设备-高低压设备-线缆部件及其他,电气设备
1315,002880.SZ,卫光生物,医药生物-生物制品Ⅱ-生物制品Ⅲ,医药生物
1316,002881.SZ,美格智能,电子-电子制造-电子零部件制造,电子
1317,002882.SZ,金龙羽,电气设备-高低压设备-线缆部件及其他,电气设备
1318,002883.SZ,中设股份,建筑装饰-基础建设-路桥施工,建筑装饰
1319,002884.SZ,凌霄泵业,机械设备-通用机械-其它通用机械,机械设备
1320,002885.SZ,京泉华,电子-电子制造-电子零部件制造,电子
1321,002886.SZ,沃特股份,化工-塑料-改性塑料,化工
1322,002887.SZ,绿茵生态,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
1323,002888.SZ,惠威科技,电子-电子制造-电子系统组装,电子
1324,002889.SZ,东方嘉盛,交通运输-物流Ⅱ-物流Ⅲ,交通运输
1325,002890.SZ,弘宇股份,机械设备-专用设备-农用机械,机械设备
1326,002891.SZ,中宠股份,农林牧渔-饲料Ⅱ-饲料Ⅲ,农林牧渔
1327,002892.SZ,科力尔,电气设备-电机Ⅱ-电机Ⅲ,电气设备
1328,002893.SZ,华通热力,公用事业-电力-热电,公用事业
1329,002895.SZ,川恒股份,化工-化学制品-磷化工及磷酸盐,化工
1330,002896.SZ,中大力德,机械设备-通用机械-机械基础件,机械设备
1331,002897.SZ,意华股份,通信-通信设备-通信传输设备,通信
1332,002898.SZ,赛隆药业,医药生物-化学制药-化学制剂,医药生物
1333,002899.SZ,英派斯,轻工制造-家用轻工-文娱用品,轻工制造
1334,002900.SZ,哈三联,医药生物-化学制药-化学制剂,医药生物
1335,002901.SZ,大博医疗,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
1336,002902.SZ,铭普光磁,通信-通信设备-通信传输设备,通信
1337,002903.SZ,宇环数控,机械设备-通用机械-机床工具,机械设备
1338,002905.SZ,金逸影视,传媒-文化传媒-影视动漫,传媒
1339,002906.SZ,华阳集团,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
1340,002907.SZ,华森制药,医药生物-中药Ⅱ-中药Ⅲ,医药生物
1341,002908.SZ,德生科技,通信-通信设备-终端设备,通信
1342,002909.SZ,集泰股份,化工-化学制品-其他化学制品,化工
1343,002910.SZ,庄园牧场,食品饮料-食品加工-乳品,食品饮料
1344,002911.SZ,佛燃能源,公用事业-燃气Ⅱ-燃气Ⅲ,公用事业
1345,002912.SZ,中新赛克,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
1346,002913.SZ,奥士康,电子-元件Ⅱ-印制电路板,电子
1347,002915.SZ,中欣氟材,化工-化学制品-氟化工及制冷剂,化工
1348,002916.SZ,深南电路,电子-元件Ⅱ-印制电路板,电子
1349,002917.SZ,金奥博,化工-化学制品-民爆用品,化工
1350,002918.SZ,蒙娜丽莎,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
